JIG	   8.880	0.500	S	  29.414	 49.43	YN	BHN	Sg
L5310	   5.630	1.000	P	  31.411	210.97	YN	SHZ	Pg
L5310	  10.210	0.500	S	  31.411	210.97	YN	SHN	Sg
HEP	   5.710	1.000	P	  31.466	158.04	YN	SHZ	Pg
HEP	  10.380	0.500	S	  31.466	158.04	YN	SHE	Sg
LUL	   6.160	1.000	P	  37.349	322.33	SK	SHZ	Pg
LUL	  10.950	0.500	S	  37.349	322.33	SK	SHN	Sg
BAD	   6.350	1.000	P	  37.380	274.97	SK	SHZ	Pg
WED	  11.030	1.000	P	  65.235	250.51	SK	SHZ	Pg
WED	  19.100	0.500	S	  65.235	250.51	SK	SHE	Sg
XIC	  11.180	1.000	P	 295.553	303.59	SK	SHZ	Pg
XIC	  19.510	0.500	S	 295.553	303.59	SK	SHN	Sg
LIC	  11.740	1.000	P	  76.126	323.33	YN	BHZ	Pg
LIC	  20.240	0.500	S	  76.126	323.33	YN	BHN	Sg
SIM	  24.820	0.500	S	  79.978	140.33	YN	BHN	Sg
ZHY	  16.140	1.000	P	  95.660	 38.86	YN	BHZ	Pg
ZHY	  28.460	0.500	S	  95.660	 38.86	YN	BHE	Sg
YUX	  21.420	1.000	P	 128.434	343.11	YN	BHZ	Pg
YOD	  25.760	1.000	P	 151.320	301.49	YN	BHZ	Pg
YOD	  44.960	0.500	S	 151.320	301.49	YN	BHE	Sg
YUJ	  44.030	0.500	S	 151.431	 79.73	YN	BHE	Sg
#	2014	11	4	22	49	 3.800	 23.323	100.501	11.0	1.4	0	0	0	1428623	ÔÆÄÏ¾°¹È
L5309	   2.750	1.000	P	  14.175	123.50	YN	SHZ	Pg
L5309	   4.880	0.500	S	  14.175	123.50	YN	SHN	Sg
L5307	   3.000	1.000	P	  15.132	320.72	YN	SHZ	Pg
L5307	   5.490	0.500	S	  15.132	320.72	YN	SHN	Sg
L5308	   4.990	1.000	P	  28.447	355.38	YN	SHZ	Pg
L5308	   8.990	0.500	S	  28.447	355.38	YN	SHE	Sg
L5310	   5.460	1.000	P	  29.969	209.21	YN	SHZ	Pg
L5310	   9.800	0.500	S	  29.969	209.21	YN	SHN	Sg
JIG	   5.420	1.000	P	  31.086	 50.17	YN	BHZ	Pg
HEP	   5.650	1.000	P	  31.364	154.91	YN	SHZ	Pg
HEP	  10.050	0.500	S	  31.364	154.91	YN	SHE	Sg
BAD	   6.270	1.000	P	  35.933	276.41	SK	SHZ	Pg
BAD	  10.730	0.500	S	  35.933	276.41	SK	SHN	Sg
LUL	   6.370	1.000	P	  37.067	324.93	SK	SHZ	Pg
LUL	  11.040	0.500	S	  37.067	324.93	SK	SHE	Sg
WED	  10.810	1.000	P	  63.531	250.70	SK	SHZ	Pg
WED	  18.920	0.500	S	  63.531	250.70	SK	SHE	Sg
XIC	  10.930	1.000	P	 294.711	303.87	SK	SHZ	Pg
LIC	  11.870	1.000	P	  75.854	324.61	YN	BHZ	Pg
ZHY	  16.450	1.000	P	  97.229	 39.27	YN	BHZ	Pg
ZHY	  28.510	0.500	S	  97.229	 39.27	YN	BHE	Sg
YUX	  22.460	1.000	P	 128.745	343.86	YN	BHZ	Pg
#	2014	11	4	23	51	45.900	 23.440	100.456	 6.0	1.2	0	0	0	1428628	ÔÆÄÏ¾°¹È
L5307	   1.150	1.000	P	   5.156	255.40	YN	SHZ	Pg
L5307	   2.340	0.500	S	   5.156	255.40	YN	SHN	Sg
L5308	   2.930	1.000	P	  15.515	  8.50	YN	SHZ	Pg
L5308	   5.630	0.500	S	  15.515	  8.50	YN	SHE	Sg
LUL	   4.420	1.000	P	  24.069	316.03	SK	SHZ	Pg
LUL	   7.910	0.500	S	  24.069	316.03	SK	SHE	Sg
L5309	   4.590	1.000	P	  26.521	141.75	YN	SHZ	Pg
L5309	   8.250	0.500	S	  26.521	141.75	YN	SHE	Sg
JIG	   5.270	1.000	P	  29.287	 76.35	YN	BHZ	Pg
BAD	   5.660	1.000	P	  32.392	253.85	SK	SHZ	Pg
BAD	   9.750	0.500	S	  32.392	253.85	SK	SHN	Sg
L5310	   6.970	1.000	P	  40.433	194.35	YN	SHZ	Pg
L5310	  12.480	0.500	S	  40.433	194.35	YN	SHE	Sg
HEP	   7.830	1.000	P	  45.114	156.62	YN	SHZ	Pg
HEP	  13.890	0.500	S	  45.114	156.62	YN	SHE	Sg
LIC	  10.000	1.000	P	  62.704	321.12	YN	BHZ	Pg
WED	  11.090	1.000	P	  64.979	238.43	SK	SHZ	Pg
WED	  18.690	0.500	S	  64.979	238.43	SK	SHN	Sg
XIC	  12.180	1.000	P	 283.768	302.19	SK	SHZ	Pg
#	2014	11	5	0	30	44.400	 23.435	100.565	 6.0	1.1	0	0	0	1428631	ÔÆÄÏ¾°¹È
L5307	   2.860	1.000	P	  16.127	267.38	YN	SHZ	Pg
L5307	   5.480	0.500	S	  16.127	267.38	YN	SHN	Sg
L5308	   3.390	1.000	P	  18.183	331.00	YN	SHZ	Pg
L5308	   6.230	0.500	S	  18.183	331.00	YN	SHN	Sg
JIG	   3.400	1.000	P	  18.877	 66.76	YN	BHZ	Pg
JIG	   6.100	0.500	S	  18.877	 66.76	YN	BHN	Sg
L5309	   3.430	1.000	P	  20.957	165.40	YN	SHZ	Pg
L5309	   6.380	0.500	S	  20.957	165.40	YN	SHE	Sg
LUL	   5.620	1.000	P	  33.077	302.75	SK	SHZ	Pg
LUL	  10.140	0.500	S	  33.077	302.75	SK	SHN	Sg
HEP	   6.970	1.000	P	  41.417	170.62	YN	SHZ	Pg
HEP	  12.710	0.500	S	  41.417	170.62	YN	SHE	Sg
BAD	   7.170	1.000	P	  43.073	258.72	SK	SHZ	Pg
BAD	  12.680	0.500	S	  43.073	258.72	SK	SHN	Sg
L5310	  13.300	0.500	S	  44.029	208.74	YN	SHE	Sg
WED	  12.410	1.000	P	  74.431	243.32	SK	SHZ	Pg
WED	  21.160	0.500	S	  74.431	243.32	SK	SHN	Sg
XIC	  12.920	1.000	P	 293.524	301.17	SK	SHZ	Pg
XIC	  23.370	0.500	S	 293.524	301.17	SK	SHE	Sg
#	2014	11	5	0	42	35.700	 23.473	100.445	 6.0	1.1	0	0	0	1428633	ÔÆÄÏ¾°¹È
L5307	   1.240	1.000	P	   6.297	217.89	YN	SHZ	Pg
L5307	   2.470	0.500	S	   6.297	217.89	YN	SHE	Sg
L5308	   2.560	1.000	P	  12.165	 16.30	YN	SHZ	Pg
L5308	   4.700	0.500	S	  12.165	 16.30	YN	SHE	Sg
LUL	   4.100	1.000	P	  20.723	311.21	SK	SHZ	Pg
LUL	   7.290	0.500	S	  20.723	311.21	SK	SHE	Sg
JIG	   5.360	1.000	P	  29.759	 83.74	YN	BHZ	Pg
JIG	   9.350	0.500	S	  29.759	 83.74	YN	BHN	Sg
L5309	   5.180	1.000	P	  30.130	144.39	YN	SHZ	Pg
L5309	   9.210	0.500	S	  30.130	144.39	YN	SHE	Sg
BAD	   5.820	1.000	P	  32.562	247.08	SK	SHZ	Pg
BAD	  10.110	0.500	S	  32.562	247.08	SK	SHN	Sg
L5310	   6.760	1.000	P	  43.755	191.73	YN	SHZ	Pg
L5310	  13.440	0.500	S	  43.755	191.73	YN	SHN	Sg
HEP	   8.390	1.000	P	  48.929	157.11	YN	SHZ	Pg
HEP	  14.930	0.500	S	  48.929	157.11	YN	SHN	Sg
LIC	   9.610	1.000	P	  59.161	319.73	YN	BHZ	Pg
LIC	  16.650	0.500	S	  59.161	319.73	YN	BHE	Sg
WED	  11.330	1.000	P	  66.049	235.20	SK	SHZ	Pg
WED	  19.000	0.500	S	  66.049	235.20	SK	SHE	Sg
XIC	  12.930	1.000	P	 280.875	301.67	SK	SHZ	Pg
XIC	  22.470	0.500	S	 280.875	301.67	SK	SHE	Sg
#	2014	11	5	2	41	24.400	 23.422	100.568	 7.0	1.8	0	0	0	1428638	ÔÆÄÏ¾°¹È
L5307	   2.790	1.000	P	  16.432	272.48	YN	SHZ	Pg
L5307	   5.460	0.500	S	  16.432	272.48	YN	SHN	Sg
L5308	   3.280	1.000	P	  19.601	332.27	YN	SHZ	Pg
L5308	   6.170	0.500	S	  19.601	332.27	YN	SHN	Sg
JIG	   3.330	1.000	P	  19.221	 62.44	YN	BHZ	Pg
JIG	   6.010	0.500	S	  19.221	 62.44	YN	BHN	Sg
L5309	   3.410	1.000	P	  19.482	165.20	YN	SHZ	Pg
L5309	   6.280	0.500	S	  19.482	165.20	YN	SHE	Sg
LUL	   5.570	1.000	P	  34.133	304.52	SK	SHZ	Pg
LUL	  10.090	0.500	S	  34.133	304.52	SK	SHE	Sg
HEP	   6.910	1.000	P	  39.941	170.71	YN	SHZ	Pg
HEP	  12.570	0.500	S	  39.941	170.71	YN	SHE	Sg
L5310	   7.280	1.000	P	  42.919	210.03	YN	SHZ	Pg
L5310	  13.550	0.500	S	  42.919	210.03	YN	SHE	Sg
BAD	   7.130	1.000	P	  43.116	260.69	SK	SHZ	Pg
BAD	  12.650	0.500	S	  43.116	260.69	SK	SHN	Sg
LIC	  10.800	1.000	P	  71.840	315.06	YN	BHZ	Pg
LIC	  18.640	0.500	S	  71.840	315.06	YN	BHE	Sg
WED	  12.250	1.000	P	  74.070	244.43	SK	SHZ	Pg
WED	  20.890	0.500	S	  74.070	244.43	SK	SHN	Sg
XIC	  12.840	1.000	P	 294.536	301.38	SK	SHZ	Pg
XIC	  23.200	0.500	S	 294.536	301.38	SK	SHE	Sg
ZHY	  14.340	1.000	P	  84.395	 40.43	YN	BHZ	Pg
ZHY	  24.730	0.500	S	  84.395	 40.43	YN	BHN	Sg
SIM	  15.280	1.000	P	  85.130	147.51	YN	BHZ	Pg
YUX	  20.770	1.000	P	 120.455	339.30	YN	BHZ	Pg
YUX	  34.840	0.500	S	 120.455	339.30	YN	BHN	Sg
YOD	  26.040	1.000	P	 150.939	297.14	YN	BHZ	Pg
YOD	  44.060	0.500	S	 150.939	297.14	YN	BHN	Sg
#	2014	11	5	4	26	43.200	 23.449	100.446	 6.0	1.4	0	0	0	1428653	ÔÆÄÏ¾°¹È
L5307	   1.360	1.000	P	   4.588	239.90	YN	SHZ	Pg
L5307	   2.630	0.500	S	   4.588	239.90	YN	SHN	Sg
L5308	   2.830	1.000	P	  14.722	 13.00	YN	SHZ	Pg
L5308	   4.990	0.500	S	  14.722	 13.00	YN	SHN	Sg
LUL	   4.260	1.000	P	  22.641	316.12	SK	SHZ	Pg
LUL	   7.510	0.500	S	  22.641	316.12	SK	SHE	Sg
L5309	   4.890	1.000	P	  27.939	141.38	YN	SHZ	Pg
L5309	   8.420	0.500	S	  27.939	141.38	YN	SHE	Sg
JIG	   5.340	1.000	P	  30.067	 78.66	YN	BHZ	Pg
JIG	   9.060	0.500	S	  30.067	 78.66	YN	BHN	Sg
BAD	   5.670	1.000	P	  31.715	251.60	SK	SHZ	Pg
BAD	   9.780	0.500	S	  31.715	251.60	SK	SHN	Sg
L5310	   7.180	1.000	P	  41.168	192.63	YN	SHZ	Pg
L5310	  12.740	0.500	S	  41.168	192.63	YN	SHE	Sg
HEP	   7.990	1.000	P	  46.440	155.95	YN	SHZ	Pg
HEP	  14.120	0.500	S	  46.440	155.95	YN	SHN	Sg
LIC	   9.720	1.000	P	  61.285	321.27	YN	BHZ	Pg
WED	  11.110	1.000	P	  64.649	237.19	SK	SHZ	Pg
WED	  18.870	0.500	S	  64.649	237.19	SK	SHE	Sg
XIC	  12.630	1.000	P	 282.372	302.12	SK	SHZ	Pg
XIC	  21.900	0.500	S	 282.372	302.12	SK	SHE	Sg
ZHY	  28.150	0.500	S	  90.898	 47.60	YN	BHN	Sg
SIM	  31.470	0.500	S	  94.769	142.08	YN	BHE	Sg
YOD	  42.030	0.500	S	 138.524	298.34	YN	BHE	Sg
#	2014	11	5	5	17	41.600	 23.326	100.492	 6.0	1.1	0	0	0	1428661	ÔÆÄÏ¾°¹È
L5307	   2.630	1.000	P	  14.300	322.72	YN	SHZ	Pg
L5307	   4.690	0.500	S	  14.300	322.72	YN	SHN	Sg
L5309	   2.610	1.000	P	  15.127	122.63	YN	SHZ	Pg
L5309	   4.930	0.500	S	  15.127	122.63	YN	SHE	Sg
L5308	   4.770	1.000	P	  28.055	357.19	YN	SHZ	Pg
L5308	   8.840	0.500	S	  28.055	357.19	YN	SHE	Sg
L5310	   5.110	1.000	P	  29.827	207.36	YN	SHZ	Pg
L5310	   9.410	0.500	S	  29.827	207.36	YN	SHN	Sg
JIG	   5.400	1.000	P	  31.589	 51.70	YN	BHZ	Pg
JIG	   9.640	0.500	S	  31.589	 51.70	YN	BHN	Sg
HEP	   5.520	1.000	P	  32.063	153.67	YN	SHZ	Pg
HEP	  10.140	0.500	S	  32.063	153.67	YN	SHE	Sg
BAD	   5.870	1.000	P	  34.983	276.03	SK	SHZ	Pg
BAD	  10.380	0.500	S	  34.983	276.03	SK	SHN	Sg
LUL	   6.050	1.000	P	  36.270	325.81	SK	SHZ	Pg
LUL	  11.010	0.500	S	  36.270	325.81	SK	SHE	Sg
WED	  10.490	1.000	P	  62.777	250.14	SK	SHZ	Pg
WED	  18.110	0.500	S	  62.777	250.14	SK	SHE	Sg
XIC	  10.670	1.000	P	 293.762	303.91	SK	SHZ	Pg
XIC	  18.770	0.500	S	 293.762	303.91	SK	SHN	Sg
LIC	  20.530	0.500	S	  75.052	325.03	YN	BHN	Sg
ZHY	  16.570	1.000	P	  97.557	 39.81	YN	BHZ	Pg
ZHY	  29.230	0.500	S	  97.557	 39.81	YN	BHN	Sg
YOD	  25.630	1.000	P	 149.472	302.12	YN	BHZ	Pg
#	2014	11	5	6	22	58.100	 23.433	100.456	 5.0	1.2	0	0	0	1428664	ÔÆÄÏ¾°¹È
L5307	   1.300	1.000	P	   5.017	264.03	YN	SHZ	Pg
L5307	   2.630	0.500	S	   5.017	264.03	YN	SHN	Sg
L5308	   3.160	1.000	P	  16.286	  8.09	YN	SHZ	Pg
L5308	   6.120	0.500	S	  16.286	  8.09	YN	SHE	Sg
LUL	   4.500	1.000	P	  24.636	317.29	SK	SHZ	Pg
LUL	   8.110	0.500	S	  24.636	317.29	SK	SHN	Sg
L5309	   4.300	1.000	P	  25.914	140.69	YN	SHZ	Pg
L5309	   7.760	0.500	S	  25.914	140.69	YN	SHE	Sg
JIG	   5.220	1.000	P	  29.480	 74.88	YN	BHZ	Pg
JIG	   8.960	0.500	S	  29.480	 74.88	YN	BHN	Sg
BAD	   5.590	1.000	P	  32.184	255.19	SK	SHZ	Pg
BAD	   9.770	0.500	S	  32.184	255.19	SK	SHN	Sg
L5310	   6.540	1.000	P	  39.679	194.63	YN	SHZ	Pg
L5310	  11.900	0.500	S	  39.679	194.63	YN	SHN	Sg
HEP	   7.480	1.000	P	  44.400	156.22	YN	SHZ	Pg
HEP	  13.440	0.500	S	  44.400	156.22	YN	SHE	Sg
LIC	  10.220	1.000	P	  63.312	321.56	YN	BHZ	Pg
LIC	  17.240	0.500	S	  63.312	321.56	YN	BHE	Sg
WED	  10.880	1.000	P	  64.575	239.02	SK	SHZ	Pg
WED	  18.630	0.500	S	  64.575	239.02	SK	SHE	Sg
XIC	  12.030	1.000	P	 284.184	302.32	SK	SHZ	Pg
SIM	  27.490	0.500	S	  92.739	141.91	YN	BHN	Sg
YOD	  41.210	0.500	S	 140.271	298.78	YN	BHN	Sg
#	2014	11	5	11	36	41.900	 23.389	100.481	 9.0	1.6	0	0	0	1428677	ÔÆÄÏ¾°¹È
L5307	   1.990	1.000	P	   8.716	300.11	YN	SHZ	Pg
L5307	   3.760	0.500	S	   8.716	300.11	YN	SHE	Sg
L5308	   3.760	1.000	P	  21.017	359.31	YN	SHZ	Pg
L5308	   6.990	0.500	S	  21.017	359.31	YN	SHE	Sg
L5309	   6.480	0.500	S	  20.543	137.56	YN	SHE	Sg
JIG	   5.000	1.000	P	  28.802	 64.11	YN	BHZ	Pg
JIG	   8.590	0.500	S	  28.802	 64.11	YN	BHN	Sg
LUL	   5.250	1.000	P	  29.996	320.05	SK	SHZ	Pg
LUL	   9.310	0.500	S	  29.996	320.05	SK	SHE	Sg
BAD	   5.910	1.000	P	  33.831	264.35	SK	SHZ	Pg
BAD	  10.310	0.500	S	  33.831	264.35	SK	SHN	Sg
L5310	   6.260	1.000	P	  35.783	200.59	YN	SHZ	Pg
L5310	  11.280	0.500	S	  35.783	200.59	YN	SHE	Sg
HEP	   6.710	1.000	P	  38.896	156.76	YN	SHZ	Pg
WED	  10.950	1.000	P	  64.480	243.93	SK	SHZ	Pg
WED	  18.630	0.500	S	  64.480	243.93	SK	SHE	Sg
LIC	  10.720	1.000	P	  68.738	322.44	YN	BHZ	Pg
ZHY	  15.960	1.000	P	  93.048	 43.09	YN	BHZ	Pg
#	2014	11	5	12	23	34.300	 23.452	100.436	 6.0	2.2	0	0	0	1428679	ÔÆÄÏ¾°¹È
L5307	   1.100	1.000	P	   3.955	228.22	YN	SHZ	Pg
L5307	   2.500	0.500	S	   3.955	228.22	YN	SHE	Sg
L5308	   2.360	1.000	P	  14.665	 17.18	YN	SHZ	Pg
L5308	   4.670	0.500	S	  14.665	 17.18	YN	SHE	Sg
LUL	   3.720	1.000	P	  21.699	317.45	SK	SHZ	Pg
LUL	   6.740	0.500	S	  21.699	317.45	SK	SHE	Sg
L5309	   4.680	1.000	P	  28.843	140.20	YN	SHZ	Pg
L5309	   8.480	0.500	S	  28.843	140.20	YN	SHE	Sg
JIG	   5.010	1.000	P	  31.006	 79.63	YN	BHZ	Pg
BAD	   5.240	1.000	P	  30.859	250.41	SK	SHZ	Pg
BAD	   9.370	0.500	S	  30.859	250.41	SK	SHN	Sg
L5310	   6.750	1.000	P	  41.284	191.14	YN	SHZ	Pg
L5310	  12.510	0.500	S	  41.284	191.14	YN	SHE	Sg
HEP	   7.840	1.000	P	  47.168	154.98	YN	SHZ	Pg
HEP	  14.000	0.500	S	  47.168	154.98	YN	SHE	Sg
LIC	  15.770	0.500	S	  60.389	321.82	YN	BHN	Sg
WED	  10.720	1.000	P	  63.978	236.44	SK	SHZ	Pg
WED	  18.080	0.500	S	  63.978	236.44	SK	SHE	Sg
XIC	  12.280	1.000	P	 281.331	302.17	SK	SHZ	Pg
ZHY	  15.340	1.000	P	  91.431	 48.18	YN	BHZ	Pg
ZHY	  26.660	0.500	S	  91.431	 48.18	YN	BHN	Sg
SIM	  16.280	1.000	P	  95.661	141.72	YN	BHZ	Pg
SIM	  28.550	0.500	S	  95.661	141.72	YN	BHE	Sg
YUX	  19.120	1.000	P	 113.147	345.04	YN	BHZ	Pg
YUX	  32.110	0.500	S	 113.147	345.04	YN	BHN	Sg
YOD	  23.960	1.000	P	 137.468	298.41	YN	BHZ	Pg
YOD	  40.720	0.500	S	 137.468	298.41	YN	BHN	Sg
YUJ	  26.040	1.000	P	 157.739	 85.09	YN	BHZ	Pg
YUJ	  44.970	0.500	S	 157.739	 85.09	YN	BHN	Sg
#	2014	11	5	12	43	 5.900	 23.463	100.436	 6.0	1.7	0	0	0	1428680	ÔÆÄÏ¾°¹È
L5307	   1.270	1.000	P	   4.856	217.39	YN	SHZ	Pg
L5307	   2.640	0.500	S	   4.856	217.39	YN	SHE	Sg
L5308	   2.570	1.000	P	  13.502	 18.71	YN	SHZ	Pg
L5308	   4.900	0.500	S	  13.502	 18.71	YN	SHN	Sg
LUL	   3.880	1.000	P	  20.815	315.17	SK	SHZ	Pg
LUL	   7.000	0.500	S	  20.815	315.17	SK	SHE	Sg
L5309	   4.910	1.000	P	  29.793	141.71	YN	SHZ	Pg
L5309	   8.740	0.500	S	  29.793	141.71	YN	SHE	Sg
JIG	   5.230	1.000	P	  30.809	 81.87	YN	BHZ	Pg
JIG	   9.050	0.500	S	  30.809	 81.87	YN	BHN	Sg
BAD	   5.460	1.000	P	  31.290	248.30	SK	SHZ	Pg
BAD	   9.570	0.500	S	  31.290	248.30	SK	SHE	Sg
L5310	   7.100	1.000	P	  42.485	190.82	YN	SHZ	Pg
L5310	  12.930	0.500	S	  42.485	190.82	YN	SHE	Sg
HEP	   8.000	1.000	P	  48.279	155.59	YN	SHZ	Pg
HEP	  14.330	0.500	S	  48.279	155.59	YN	SHE	Sg
LIC	   9.350	1.000	P	  59.433	321.09	YN	BHZ	Pg
LIC	  15.990	0.500	S	  59.433	321.09	YN	BHN	Sg
WED	  10.950	1.000	P	  64.662	235.54	SK	SHZ	Pg
WED	  18.560	0.500	S	  64.662	235.54	SK	SHE	Sg
ZHY	  15.360	1.000	P	  90.620	 48.76	YN	BHZ	Pg
#	2014	11	5	12	45	43.700	 23.446	100.444	 6.0	1.0	0	0	0	1428681	ÔÆÄÏ¾°¹È
L5307	   1.160	1.000	P	   4.248	242.41	YN	SHZ	Pg
L5307	   2.470	0.500	S	   4.248	242.41	YN	SHE	Sg
L5308	   2.480	1.000	P	  15.093	 13.47	YN	SHZ	Pg
L5308	   4.840	0.500	S	  15.093	 13.47	YN	SHN	Sg
LUL	   3.840	1.000	P	  22.743	317.08	SK	SHZ	Pg
LUL	   6.900	0.500	S	  22.743	317.08	SK	SHE	Sg
JIG	   5.130	1.000	P	  30.334	 78.12	YN	BHZ	Pg
JIG	   8.870	0.500	S	  30.334	 78.12	YN	BHN	Sg
BAD	   5.380	1.000	P	  31.417	252.06	SK	SHZ	Pg
BAD	   9.380	0.500	S	  31.417	252.06	SK	SHN	Sg
HEP	   7.930	1.000	P	  46.220	155.55	YN	SHZ	Pg
HEP	  14.240	0.500	S	  46.220	155.55	YN	SHE	Sg
WED	  10.830	1.000	P	  64.297	237.34	SK	SHZ	Pg
WED	  18.350	0.500	S	  64.297	237.34	SK	SHN	Sg
#	2014	11	5	12	55	31.800	 23.464	100.433	 6.0	1.3	0	0	0	1428682	ÔÆÄÏ¾°¹È
L5307	   1.330	1.000	P	   4.769	213.66	YN	SHZ	Pg
L5307	   2.600	0.500	S	   4.769	213.66	YN	SHE	Sg
L5308	   2.600	1.000	P	  13.498	 20.09	YN	SHZ	Pg
L5308	   5.000	0.500	S	  13.498	 20.09	YN	SHE	Sg
LUL	   3.980	1.000	P	  20.521	315.56	SK	SHZ	Pg
LUL	   7.050	0.500	S	  20.521	315.56	SK	SHE	Sg
L5309	   4.950	1.000	P	  30.070	141.38	YN	SHZ	Pg
L5309	   8.800	0.500	S	  30.070	141.38	YN	SHE	Sg
JIG	   5.240	1.000	P	  31.097	 82.15	YN	BHZ	Pg
JIG	   9.060	0.500	S	  31.097	 82.15	YN	BHN	Sg
BAD	   5.500	1.000	P	  31.048	247.90	SK	SHZ	Pg
BAD	   8.990	0.500	S	  31.048	247.90	SK	SHE	Sg
HEP	   8.060	1.000	P	  48.507	155.32	YN	SHZ	Pg
HEP	  14.370	0.500	S	  48.507	155.32	YN	SHE	Sg
LIC	   9.210	1.000	P	  59.154	321.26	YN	BHZ	Pg
LIC	  15.730	0.500	S	  59.154	321.26	YN	BHN	Sg
WED	  10.900	1.000	P	  64.473	235.30	SK	SHZ	Pg
WED	  18.600	0.500	S	  64.473	235.30	SK	SHN	Sg
ZHY	  15.710	1.000	P	  90.777	 48.94	YN	BHZ	Pg
#	2014	11	5	13	1	28.300	 23.342	100.493	13.0	1.8	0	0	0	1428683	ÔÆÄÏ¾°¹È
L5307	   2.990	1.000	P	  12.998	317.60	YN	SHZ	Pg
L5307	   5.450	0.500	S	  12.998	317.60	YN	SHN	Sg
L5309	   3.050	1.000	P	  16.075	128.17	YN	SHZ	Pg
L5309	   5.240	0.500	S	  16.075	128.17	YN	SHN	Sg
L5308	   5.070	1.000	P	  26.284	356.78	YN	SHZ	Pg
L5308	   8.950	0.500	S	  26.284	356.78	YN	SHN	Sg
JIG	   5.720	1.000	P	  30.436	 54.21	YN	BHZ	Pg
JIG	   9.580	0.500	S	  30.436	 54.21	YN	BHE	Sg
L5310	   5.680	1.000	P	  31.463	206.03	YN	SHZ	Pg
L5310	  10.170	0.500	S	  31.463	206.03	YN	SHE	Sg
HEP	   6.000	1.000	P	  33.624	155.17	YN	SHZ	Pg
HEP	  10.590	0.500	S	  33.624	155.17	YN	SHE	Sg
BAD	   6.360	1.000	P	  34.943	273.11	SK	SHZ	Pg
BAD	  10.890	0.500	S	  34.943	273.11	SK	SHN	Sg
LUL	   6.390	1.000	P	  34.873	324.03	SK	SHZ	Pg
LUL	  11.120	0.500	S	  34.873	324.03	SK	SHE	Sg
WED	  10.990	1.000	P	  63.499	248.66	SK	SHZ	Pg
WED	  18.610	0.500	S	  63.499	248.66	SK	SHN	Sg
XIC	  11.240	1.000	P	 292.858	303.61	SK	SHZ	Pg
XIC	  19.420	0.500	S	 292.858	303.61	SK	SHN	Sg
LIC	  12.070	1.000	P	  73.661	324.17	YN	BHZ	Pg
LIC	  20.150	0.500	S	  73.661	324.17	YN	BHE	Sg
ZHY	  16.800	1.000	P	  96.131	 40.44	YN	BHZ	Pg
ZHY	  29.280	0.500	S	  96.131	 40.44	YN	BHE	Sg
#	2014	11	5	14	17	45.100	 23.466	100.444	 9.0	1.0	0	0	0	1428685	ÔÆÄÏ¾°¹È
L5307	   1.530	1.000	P	   5.634	221.93	YN	SHZ	Pg
L5307	   2.910	0.500	S	   5.634	221.93	YN	SHE	Sg
L5308	   2.800	1.000	P	  12.941	 15.77	YN	SHZ	Pg
L5308	   5.270	0.500	S	  12.941	 15.77	YN	SHN	Sg
LUL	   4.230	1.000	P	  21.169	312.97	SK	SHZ	Pg
LUL	   7.290	0.500	S	  21.169	312.97	SK	SHE	Sg
L5309	   5.090	1.000	P	  29.561	143.36	YN	SHZ	Pg
L5309	   8.870	0.500	S	  29.561	143.36	YN	SHN	Sg
JIG	   5.430	1.000	P	  29.955	 82.28	YN	BHZ	Pg
BAD	   5.550	1.000	P	  32.172	248.29	SK	SHZ	Pg
BAD	   9.830	0.500	S	  32.172	248.29	SK	SHN	Sg
L5310	  13.070	0.500	S	  42.972	191.81	YN	SHE	Sg
HEP	   8.210	1.000	P	  48.253	156.64	YN	SHZ	Pg
HEP	  14.640	0.500	S	  48.253	156.64	YN	SHE	Sg
LIC	  16.430	0.500	S	  59.691	320.29	YN	BHE	Sg
WED	  11.150	1.000	P	  65.524	235.71	SK	SHZ	Pg
WED	  18.790	0.500	S	  65.524	235.71	SK	SHN	Sg
#	2014	11	5	14	34	17.100	 23.457	100.442	 8.0	1.4	0	0	0	1428686	ÔÆÄÏ¾°¹È
L5307	   1.300	1.000	P	   4.781	228.14	YN	SHZ	Pg
L5307	   2.680	0.500	S	   4.781	228.14	YN	SHE	Sg
L5308	   2.570	1.000	P	  13.960	 15.45	YN	SHZ	Pg
L5308	   4.840	0.500	S	  13.960	 15.45	YN	SHN	Sg
LUL	   3.920	1.000	P	  21.719	315.27	SK	SHZ	Pg
LUL	   6.960	0.500	S	  21.719	315.27	SK	SHE	Sg
L5309	   4.920	1.000	P	  28.890	141.85	YN	SHZ	Pg
L5309	   8.930	0.500	S	  28.890	141.85	YN	SHE	Sg
JIG	   5.200	1.000	P	  30.307	 80.46	YN	BHZ	Pg
JIG	   8.900	0.500	S	  30.307	 80.46	YN	BHN	Sg
BAD	   5.470	1.000	P	  31.623	249.84	SK	SHZ	Pg
BAD	   9.610	0.500	S	  31.623	249.84	SK	SHE	Sg
L5310	   7.110	1.000	P	  41.951	191.82	YN	SHZ	Pg
L5310	  13.080	0.500	S	  41.951	191.82	YN	SHE	Sg
HEP	   8.040	1.000	P	  47.419	155.94	YN	SHZ	Pg
LIC	   9.320	1.000	P	  60.336	321.04	YN	BHZ	Pg
LIC	  15.890	0.500	S	  60.336	321.04	YN	BHN	Sg
WED	  10.930	1.000	P	  64.795	236.34	SK	SHZ	Pg
WED	  18.470	0.500	S	  64.795	236.34	SK	SHN	Sg
